141
0.0	0.092335892
0.009805837	0.092358804
0.014025081	0.09237026
0.018244326	0.092381716
0.0252764	0.09240081
0.029495644	0.092412266
0.036527718	0.092431359
0.04078603	0.089727727
0.046411689	0.089743002
0.053443763	0.089762096
0.057663007	0.089773552
0.066101496	0.089796464
0.07313357	0.089815557
0.080282846	0.081689388
0.085986639	0.076274487
0.090323085	0.06814068
0.094581396	0.065437049
0.10028519	0.060022148
0.107356331	0.057326154
0.113060124	0.051911254
0.12153768	0.049219078
0.130054303	0.043811815
0.139938274	0.041123458
0.148454897	0.035716195
0.15697152	0.030308932
0.172559284	0.022205675
0.188068914	0.019532593
0.203461343	0.025004773
0.215923741	0.03861458
0.225417041	0.063077099
0.229401883	0.079379081
0.234754073	0.098399969
0.238660781	0.120132127
0.241161074	0.141860465
0.245067781	0.163592622
0.248935422	0.188039867
0.251513849	0.20433803
0.252646795	0.223347462
0.25377974	0.242356895
0.257647381	0.266804139
0.260069539	0.293962653
0.262374497	0.32926643
0.263429308	0.353706037
0.265851467	0.380864551
0.266828144	0.410734334
0.266515607	0.432455035
0.267570418	0.456894642
0.267257882	0.478615343
0.269836309	0.494913507
0.270852053	0.522068202
0.270383248	0.554649253
0.271398992	0.581803949
0.272375669	0.611673731
0.273274212	0.646973689
0.274289956	0.674128384
0.273821151	0.706709436
0.274680627	0.744724482
0.278352932	0.782747165
0.279212408	0.82076221
0.278743603	0.853343262
0.28104856	0.888647039
0.283431652	0.91852064
0.284369262	0.95110551
0.286869555	0.972833849
0.286752354	0.980979112
0.288041567	0.989128193
0.292104544	1
0.29655819	0.98372093
0.29964449	0.964722954
0.304176271	0.943013709
0.306090557	0.907721388
0.310856741	0.869721618
0.312653827	0.84257456
0.31581826	0.818146409
0.316091729	0.799140795
0.319334297	0.769282468
0.32249873	0.744854317
0.325702231	0.717711078
0.327421182	0.695994196
0.333398445	0.671573682
0.337773958	0.660724787
0.342110404	0.65259098
0.34777513	0.649891167
0.353439856	0.647191354
0.359182717	0.639061366
0.363519162	0.630927559
0.368011876	0.611933402
0.375551822	0.576656356
0.384693519	0.527807691
0.392155331	0.49796082
0.405438137	0.454553786
0.424502871	0.400301676
0.434933781	0.359602093
0.443997343	0.316183603
0.457319217	0.270061481
0.467750127	0.229361897
0.476852756	0.183228319
0.483025355	0.145232367
0.48923702	0.104521327
0.493964136	0.069236644
0.500136735	0.031240692
0.504902918	-0.006759079
0.509473766	-0.031183412
0.513927413	-0.047462481
0.519748408	-0.061022645
0.526663281	-0.052858288
0.532054538	-0.036552488
0.537406727	-0.0175316
0.539985155	-0.001233436
0.544009064	0.012353458
0.549361253	0.031374346
0.55475251	0.047680147
0.562917529	0.066708672
0.574051647	0.074884485
0.588076728	0.077637759
0.601984608	0.088536297
0.613118725	0.096712109
0.625659257	0.10489174
0.63952807	0.118505365
0.659061609	0.129419177
0.674493105	0.132176271
0.689963668	0.132218276
0.711177091	0.124130294
0.722545611	0.11601558
0.73539868	0.10247451
0.749736297	0.083507084
0.765441263	0.067258563
0.782630777	0.045583687
0.795405712	0.037472792
0.806617963	0.040218429
0.814861117	0.053816779
0.824471618	0.070134036
0.841114193	0.086470386
0.863538696	0.09196166
0.888854163	0.092030397
0.916943392	0.094821858
0.942258858	0.094890595
0.960542251	0.094940238
0.976012814	0.094982243
0.995702621	0.095035705
1.0	0.095047161
